"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
819,145,"MEX","Mexico",16,"Michoacán",819,"Pátzcuaro","Municipio","Municipality",NA,"Patzcuaro"
820,145,"MEX","Mexico",16,"Michoacán",820,"Pajacuarán","Municipio","Municipality",NA,"Pajacuaran"
821,145,"MEX","Mexico",16,"Michoacán",821,"Panindícuaro","Municipio","Municipality",NA,"Panindicuaro"
822,145,"MEX","Mexico",16,"Michoacán",822,"Parácuaro","Municipio","Municipality",NA,"Paracuaro"
823,145,"MEX","Mexico",16,"Michoacán",823,"Paracho","Municipio","Municipality",NA,NA
824,145,"MEX","Mexico",16,"Michoacán",824,"Penjamillo","Municipio","Municipality",NA,NA
825,145,"MEX","Mexico",16,"Michoacán",825,"Peribán","Municipio","Municipality",NA,"Periban"
826,145,"MEX","Mexico",16,"Michoacán",826,"Purépero","Municipio","Municipality",NA,"Purepero"
827,145,"MEX","Mexico",16,"Michoacán",827,"Puruándiro","Municipio","Municipality",NA,"Puruandiro"
828,145,"MEX","Mexico",16,"Michoacán",828,"Queréndaro","Municipio","Municipality",NA,"Querendaro"
829,145,"MEX","Mexico",16,"Michoacán",829,"Quiroga","Municipio","Municipality",NA,NA
830,145,"MEX","Mexico",16,"Michoacán",830,"Sahuayo","Municipio","Municipality",NA,NA
831,145,"MEX","Mexico",16,"Michoacán",831,"Salvador Escalante","Municipio","Municipality",NA,NA
832,145,"MEX","Mexico",16,"Michoacán",832,"San Lucas","Municipio","Municipality",NA,NA
833,145,"MEX","Mexico",16,"Michoacán",833,"Santa Ana Maya","Municipio","Municipality",NA,NA
834,145,"MEX","Mexico",16,"Michoacán",834,"Senguio","Municipio","Municipality",NA,NA
835,145,"MEX","Mexico",16,"Michoacán",835,"Susupuato","Municipio","Municipality",NA,NA
836,145,"MEX","Mexico",16,"Michoacán",836,"Tacámbaro","Municipio","Municipality",NA,"Tancitaro"
837,145,"MEX","Mexico",16,"Michoacán",837,"Tangamandapio","Municipio","Municipality",NA,NA
838,145,"MEX","Mexico",16,"Michoacán",838,"Tangancícuaro","Municipio","Municipality",NA,"Tangancicuaro"
839,145,"MEX","Mexico",16,"Michoacán",839,"Tanhuato","Municipio","Municipality",NA,NA
840,145,"MEX","Mexico",16,"Michoacán",840,"Tarímbaro","Municipio","Municipality",NA,"Tarimbaro"
841,145,"MEX","Mexico",16,"Michoacán",841,"Taretan","Municipio","Municipality",NA,NA
842,145,"MEX","Mexico",16,"Michoacán",842,"Tepalcatepec","Municipio","Municipality",NA,NA
843,145,"MEX","Mexico",16,"Michoacán",843,"Tingambato","Municipio","Municipality",NA,NA
844,145,"MEX","Mexico",16,"Michoacán",844,"Tinguindín","Municipio","Municipality",NA,NA
845,145,"MEX","Mexico",16,"Michoacán",845,"Tiquicheo de Nicolás Romero","Municipio","Municipality",NA,NA
846,145,"MEX","Mexico",16,"Michoacán",846,"Tlalpujahua","Municipio","Municipality",NA,NA
847,145,"MEX","Mexico",16,"Michoacán",847,"Tlazazalca","Municipio","Municipality",NA,NA
848,145,"MEX","Mexico",16,"Michoacán",848,"Tocumbo","Municipio","Municipality",NA,NA
849,145,"MEX","Mexico",16,"Michoacán",849,"Tumbiscatío","Municipio","Municipality",NA,"Tumbiscatio"
850,145,"MEX","Mexico",16,"Michoacán",850,"Turicato","Municipio","Municipality",NA,NA
851,145,"MEX","Mexico",16,"Michoacán",851,"Tuxpan","Municipio","Municipality",NA,NA
852,145,"MEX","Mexico",16,"Michoacán",852,"Tuzantla","Municipio","Municipality",NA,NA
853,145,"MEX","Mexico",16,"Michoacán",853,"Tzintzuntzan","Municipio","Municipality",NA,NA
854,145,"MEX","Mexico",16,"Michoacán",854,"Tzitzio","Municipio","Municipality",NA,NA
855,145,"MEX","Mexico",16,"Michoacán",855,"Uruapan","Municipio","Municipality",NA,NA
856,145,"MEX","Mexico",16,"Michoacán",856,"Venustiano Carranza","Municipio","Municipality",NA,NA
857,145,"MEX","Mexico",16,"Michoacán",857,"Villamar","Municipio","Municipality",NA,NA
858,145,"MEX","Mexico",16,"Michoacán",858,"Vista Hermosa","Municipio","Municipality",NA,NA
859,145,"MEX","Mexico",16,"Michoacán",859,"Yurécuaro","Municipio","Municipality",NA,"Yurecuaro"
860,145,"MEX","Mexico",16,"Michoacán",860,"Zacapu","Municipio","Municipality",NA,NA
861,145,"MEX","Mexico",16,"Michoacán",861,"Zamora","Municipio","Municipality",NA,NA
862,145,"MEX","Mexico",16,"Michoacán",862,"Zináparo","Municipio","Municipality",NA,"Zinaparo"
863,145,"MEX","Mexico",16,"Michoacán",863,"Zinapécuaro","Municipio","Municipality",NA,"Zinapecuaro"
864,145,"MEX","Mexico",16,"Michoacán",864,"Zirándaro","Municipio","Municipality",NA,"Zirandaro"
865,145,"MEX","Mexico",16,"Michoacán",865,"Ziracuaretiro","Municipio","Municipality",NA,NA
866,145,"MEX","Mexico",16,"Michoacán",866,"Zitácuaro","Municipio","Municipality",NA,"Zitacuaro"
867,145,"MEX","Mexico",17,"Morelos",867,"Amacuzac","Municipio","Municipality",NA,NA
868,145,"MEX","Mexico",17,"Morelos",868,"Atlatlahucan","Municipio","Municipality",NA,NA
869,145,"MEX","Mexico",17,"Morelos",869,"Axochiapan","Municipio","Municipality",NA,NA
870,145,"MEX","Mexico",17,"Morelos",870,"Ayala","Municipio","Municipality",NA,NA
871,145,"MEX","Mexico",17,"Morelos",871,"Coatlán del Río","Municipio","Municipality",NA,"Coatlan del Rio"
872,145,"MEX","Mexico",17,"Morelos",872,"Cuautla","Municipio","Municipality",NA,NA
873,145,"MEX","Mexico",17,"Morelos",873,"Cuernavaca","Municipio","Municipality",NA,NA
874,145,"MEX","Mexico",17,"Morelos",874,"Emiliano Zapata","Municipio","Municipality",NA,NA
875,145,"MEX","Mexico",17,"Morelos",875,"Huitzilac","Municipio","Municipality",NA,NA
876,145,"MEX","Mexico",17,"Morelos",876,"Jantetelco","Municipio","Municipality",NA,NA
877,145,"MEX","Mexico",17,"Morelos",877,"Jiutepec","Municipio","Municipality",NA,NA
878,145,"MEX","Mexico",17,"Morelos",878,"Jojutla","Municipio","Municipality",NA,NA
879,145,"MEX","Mexico",17,"Morelos",879,"Jonacatepec","Municipio","Municipality",NA,NA
880,145,"MEX","Mexico",17,"Morelos",880,"Mazatepec","Municipio","Municipality",NA,NA
881,145,"MEX","Mexico",17,"Morelos",881,"Miacatlán","Municipio","Municipality",NA,"Miacatlan"
882,145,"MEX","Mexico",17,"Morelos",882,"Ocuituco","Municipio","Municipality",NA,NA
883,145,"MEX","Mexico",17,"Morelos",883,"Puente de Ixtla","Municipio","Municipality",NA,NA
884,145,"MEX","Mexico",17,"Morelos",884,"Temixco","Municipio","Municipality",NA,NA
885,145,"MEX","Mexico",17,"Morelos",885,"Temoac","Municipio","Municipality",NA,NA
886,145,"MEX","Mexico",17,"Morelos",886,"Tepalcingo","Municipio","Municipality",NA,NA
887,145,"MEX","Mexico",17,"Morelos",887,"Tepoztlán","Municipio","Municipality",NA,"Tepoztlan"
888,145,"MEX","Mexico",17,"Morelos",888,"Tetecala","Municipio","Municipality",NA,NA
889,145,"MEX","Mexico",17,"Morelos",889,"Tetela del Volcán","Municipio","Municipality",NA,NA
890,145,"MEX","Mexico",17,"Morelos",890,"Tlalnepantla","Municipio","Municipality",NA,NA
891,145,"MEX","Mexico",17,"Morelos",891,"Tlaltizapán","Municipio","Municipality",NA,NA
892,145,"MEX","Mexico",17,"Morelos",892,"Tlaquiltenango","Municipio","Municipality",NA,NA
893,145,"MEX","Mexico",17,"Morelos",893,"Tlayacapan","Municipio","Municipality",NA,NA
894,145,"MEX","Mexico",17,"Morelos",894,"Totolapan","Municipio","Municipality",NA,NA
895,145,"MEX","Mexico",17,"Morelos",895,"Xochitepec","Municipio","Municipality",NA,NA
896,145,"MEX","Mexico",17,"Morelos",896,"Yautepec","Municipio","Municipality",NA,NA
897,145,"MEX","Mexico",17,"Morelos",897,"Yecapixtla","Municipio","Municipality",NA,NA
898,145,"MEX","Mexico",17,"Morelos",898,"Zacatepec de Hidalgo","Municipio","Municipality",NA,"Zacatepec"
899,145,"MEX","Mexico",17,"Morelos",899,"Zacualpan","Municipio","Municipality",NA,NA
900,145,"MEX","Mexico",18,"Nayarit",900,"Acaponeta","Municipio","Municipality",NA,NA
901,145,"MEX","Mexico",18,"Nayarit",901,"Ahuacatlán","Municipio","Municipality",NA,"Ahuacatlan"
902,145,"MEX","Mexico",18,"Nayarit",902,"Amatlán de Cañas","Municipio","Municipality",NA,"Amatlan de Canas"
903,145,"MEX","Mexico",18,"Nayarit",903,"Compostela","Municipio","Municipality",NA,NA
904,145,"MEX","Mexico",18,"Nayarit",904,"El Nayar","Municipio","Municipality",NA,NA
905,145,"MEX","Mexico",18,"Nayarit",905,"Huajicori","Municipio","Municipality",NA,NA
906,145,"MEX","Mexico",18,"Nayarit",906,"Ixtlán del Río","Municipio","Municipality",NA,"Ixtlan del Rio"
907,145,"MEX","Mexico",18,"Nayarit",907,"Jala","Municipio","Municipality",NA,NA
908,145,"MEX","Mexico",18,"Nayarit",908,"La Yesca","Municipio","Municipality",NA,NA
909,145,"MEX","Mexico",18,"Nayarit",909,"NA","Municipio","Municipality",NA,NA
910,145,"MEX","Mexico",18,"Nayarit",910,"Rosamorada","Municipio","Municipality",NA,NA
911,145,"MEX","Mexico",18,"Nayarit",911,"Ruíz","Municipio","Municipality",NA,"Ruiz"
912,145,"MEX","Mexico",18,"Nayarit",912,"San Blas","Municipio","Municipality",NA,NA
913,145,"MEX","Mexico",18,"Nayarit",913,"San Pedro Lagunillas","Municipio","Municipality",NA,NA
914,145,"MEX","Mexico",18,"Nayarit",914,"Santa María del Oro","Municipio","Municipality",NA,NA
915,145,"MEX","Mexico",18,"Nayarit",915,"Santiago Ixcuintla","Municipio","Municipality",NA,NA
916,145,"MEX","Mexico",18,"Nayarit",916,"Tecuala","Municipio","Municipality",NA,NA
917,145,"MEX","Mexico",18,"Nayarit",917,"Tepic","Municipio","Municipality",NA,NA
918,145,"MEX","Mexico",18,"Nayarit",918,"Tuxpan","Municipio","Municipality",NA,NA
919,145,"MEX","Mexico",18,"Nayarit",919,"Xalisco","Municipio","Municipality",NA,NA
920,145,"MEX","Mexico",19,"Nuevo León",920,"Abasolo","Municipio","Municipality",NA,NA
921,145,"MEX","Mexico",19,"Nuevo León",921,"Agualeguas","Municipio","Municipality",NA,NA
922,145,"MEX","Mexico",19,"Nuevo León",922,"Allende","Municipio","Municipality",NA,NA
923,145,"MEX","Mexico",19,"Nuevo León",923,"Anáhuac","Municipio","Municipality",NA,"Anahuac"
924,145,"MEX","Mexico",19,"Nuevo León",924,"Apodaca","Municipio","Municipality",NA,NA
925,145,"MEX","Mexico",19,"Nuevo León",925,"Aramberri","Municipio","Municipality",NA,NA
926,145,"MEX","Mexico",19,"Nuevo León",926,"Bustamante","Municipio","Municipality",NA,NA
927,145,"MEX","Mexico",19,"Nuevo León",927,"Cadereyta Jiménez","Municipio","Municipality",NA,NA
928,145,"MEX","Mexico",19,"Nuevo León",928,"Carmen","Municipio","Municipality",NA,NA
929,145,"MEX","Mexico",19,"Nuevo León",929,"Cerralvo","Municipio","Municipality",NA,NA
930,145,"MEX","Mexico",19,"Nuevo León",930,"China","Municipio","Municipality",NA,NA
931,145,"MEX","Mexico",19,"Nuevo León",931,"Ciénega de Flores","Municipio","Municipality",NA,NA
932,145,"MEX","Mexico",19,"Nuevo León",932,"Doctor Arroyo","Municipio","Municipality",NA,NA
933,145,"MEX","Mexico",19,"Nuevo León",933,"Doctor Coss","Municipio","Municipality",NA,"Doctor Cross"
934,145,"MEX","Mexico",19,"Nuevo León",934,"Doctor González","Municipio","Municipality",NA,"Doctor Gonzalez"
935,145,"MEX","Mexico",19,"Nuevo León",935,"Galeana","Municipio","Municipality",NA,NA
936,145,"MEX","Mexico",19,"Nuevo León",936,"García","Municipio","Municipality",NA,"Garcia"
937,145,"MEX","Mexico",19,"Nuevo León",937,"General Bravo","Municipio","Municipality",NA,NA
938,145,"MEX","Mexico",19,"Nuevo León",938,"General Escobedo","Municipio","Municipality",NA,NA
939,145,"MEX","Mexico",19,"Nuevo León",939,"General Terán","Municipio","Municipality",NA,"General Teran"
940,145,"MEX","Mexico",19,"Nuevo León",940,"General Treviño","Municipio","Municipality",NA,"General Trevino"
941,145,"MEX","Mexico",19,"Nuevo León",941,"General Zaragoza","Municipio","Municipality",NA,NA
942,145,"MEX","Mexico",19,"Nuevo León",942,"General Zuazua","Municipio","Municipality",NA,NA
943,145,"MEX","Mexico",19,"Nuevo León",943,"Guadalupe","Municipio","Municipality",NA,NA
944,145,"MEX","Mexico",19,"Nuevo León",944,"Hidalgo","Municipio","Municipality",NA,NA
945,145,"MEX","Mexico",19,"Nuevo León",945,"Higueras","Municipio","Municipality",NA,NA
946,145,"MEX","Mexico",19,"Nuevo León",946,"Iturbide","Municipio","Municipality",NA,NA
947,145,"MEX","Mexico",19,"Nuevo León",947,"Juárez","Municipio","Municipality",NA,"Juarez"
948,145,"MEX","Mexico",19,"Nuevo León",948,"Lampazos de Naranjo","Municipio","Municipality",NA,NA
949,145,"MEX","Mexico",19,"Nuevo León",949,"Linares","Municipio","Municipality",NA,NA
950,145,"MEX","Mexico",19,"Nuevo León",950,"Los Aldamas","Municipio","Municipality",NA,NA
951,145,"MEX","Mexico",19,"Nuevo León",951,"Los Herreras","Municipio","Municipality",NA,NA
952,145,"MEX","Mexico",19,"Nuevo León",952,"Los Ramones","Municipio","Municipality",NA,NA
953,145,"MEX","Mexico",19,"Nuevo León",953,"Marín","Municipio","Municipality",NA,"Marin"
954,145,"MEX","Mexico",19,"Nuevo León",954,"Melchor Ocampo","Municipio","Municipality",NA,NA
955,145,"MEX","Mexico",19,"Nuevo León",955,"Mier y Noriega","Municipio","Municipality",NA,NA
956,145,"MEX","Mexico",19,"Nuevo León",956,"Mina","Municipio","Municipality",NA,NA
957,145,"MEX","Mexico",19,"Nuevo León",957,"Montemorelos","Municipio","Municipality",NA,NA
958,145,"MEX","Mexico",19,"Nuevo León",958,"Monterrey","Municipio","Municipality",NA,NA
959,145,"MEX","Mexico",19,"Nuevo León",959,"Parás","Municipio","Municipality",NA,"Paras"
960,145,"MEX","Mexico",19,"Nuevo León",960,"Pesquería","Municipio","Municipality",NA,"Pesqueria"
961,145,"MEX","Mexico",19,"Nuevo León",961,"Rayones","Municipio","Municipality",NA,NA
962,145,"MEX","Mexico",19,"Nuevo León",962,"Sabinas Hidalgo","Municipio","Municipality",NA,NA
963,145,"MEX","Mexico",19,"Nuevo León",963,"Salinas Victoria","Municipio","Municipality",NA,NA
964,145,"MEX","Mexico",19,"Nuevo León",964,"San Nicolás de los Garza","Municipio","Municipality",NA,NA
965,145,"MEX","Mexico",19,"Nuevo León",965,"San Pedro Garza García","Municipio","Municipality",NA,NA
966,145,"MEX","Mexico",19,"Nuevo León",966,"Santa Catarina","Municipio","Municipality",NA,NA
967,145,"MEX","Mexico",19,"Nuevo León",967,"Santiago","Municipio","Municipality",NA,NA
968,145,"MEX","Mexico",19,"Nuevo León",968,"Vallecillo","Municipio","Municipality",NA,NA
969,145,"MEX","Mexico",19,"Nuevo León",969,"Villaldama","Municipio","Municipality",NA,NA
970,145,"MEX","Mexico",20,"Oaxaca",970,"Choapam","Municipio","Municipality",NA,"Dist. Choapam"
971,145,"MEX","Mexico",20,"Oaxaca",971,"Coixtlahuaca","Municipio","Municipality",NA,"Dist. Coixtlahuaca"
972,145,"MEX","Mexico",20,"Oaxaca",972,"Cuicatlan","Municipio","Municipality",NA,"Dist. Cuicatlan"
973,145,"MEX","Mexico",20,"Oaxaca",973,"Del Centro","Municipio","Municipality",NA,"Dist. Del Centro"
974,145,"MEX","Mexico",20,"Oaxaca",974,"Dist. Ejutla","Municipio","Municipality",NA,NA
975,145,"MEX","Mexico",20,"Oaxaca",975,"Dist. Etla","Municipio","Municipality",NA,NA
976,145,"MEX","Mexico",20,"Oaxaca",976,"Dist. Huajuapam","Municipio","Municipality",NA,NA
977,145,"MEX","Mexico",20,"Oaxaca",977,"Dist. Ixtlan","Municipio","Municipality",NA,NA
978,145,"MEX","Mexico",20,"Oaxaca",978,"Dist. Jamiltepec","Municipio","Municipality",NA,NA
979,145,"MEX","Mexico",20,"Oaxaca",979,"Dist. Juchitan","Municipio","Municipality",NA,NA
980,145,"MEX","Mexico",20,"Oaxaca",980,"Dist. Juquila","Municipio","Municipality",NA,NA
981,145,"MEX","Mexico",20,"Oaxaca",981,"Dist. Juxtlahuaca","Municipio","Municipality",NA,NA
982,145,"MEX","Mexico",20,"Oaxaca",982,"Dist. Miahuatlan","Municipio","Municipality",NA,NA
983,145,"MEX","Mexico",20,"Oaxaca",983,"Dist. Mixe","Municipio","Municipality",NA,NA
984,145,"MEX","Mexico",20,"Oaxaca",984,"Dist. Nochixtlan","Municipio","Municipality",NA,NA
985,145,"MEX","Mexico",20,"Oaxaca",985,"Dist. Ocotlan","Municipio","Municipality",NA,NA
986,145,"MEX","Mexico",20,"Oaxaca",986,"Dist. Pochutla","Municipio","Municipality",NA,NA
987,145,"MEX","Mexico",20,"Oaxaca",987,"Dist. Putla","Municipio","Municipality",NA,NA
988,145,"MEX","Mexico",20,"Oaxaca",988,"Dist. Silacayoapam","Municipio","Municipality",NA,NA
989,145,"MEX","Mexico",20,"Oaxaca",989,"Dist. Sola de Vega","Municipio","Municipality",NA,NA
990,145,"MEX","Mexico",20,"Oaxaca",990,"Dist. Tehuantepec","Municipio","Municipality",NA,NA
991,145,"MEX","Mexico",20,"Oaxaca",991,"Dist. Teotitlan","Municipio","Municipality",NA,NA
992,145,"MEX","Mexico",20,"Oaxaca",992,"Dist. Teposcolula","Municipio","Municipality",NA,NA
993,145,"MEX","Mexico",20,"Oaxaca",993,"Dist. Tlacolula","Municipio","Municipality",NA,NA
994,145,"MEX","Mexico",20,"Oaxaca",994,"Dist. Tlaxiaco","Municipio","Municipality",NA,NA
995,145,"MEX","Mexico",20,"Oaxaca",995,"Dist. Tuxtepec","Municipio","Municipality",NA,NA
996,145,"MEX","Mexico",20,"Oaxaca",996,"Dist. Villa Alta","Municipio","Municipality",NA,NA
997,145,"MEX","Mexico",20,"Oaxaca",997,"Dist. Yautepec","Municipio","Municipality",NA,NA
998,145,"MEX","Mexico",20,"Oaxaca",998,"Dist. Zaachila","Municipio","Municipality",NA,NA
999,145,"MEX","Mexico",20,"Oaxaca",999,"Dist. Zimatlan","Municipio","Municipality",NA,NA
1000,145,"MEX","Mexico",21,"Puebla",1000,"Acajete","Municipio","Municipality",NA,NA
1001,145,"MEX","Mexico",21,"Puebla",1001,"Acateno","Municipio","Municipality",NA,NA
1002,145,"MEX","Mexico",21,"Puebla",1002,"Acatlán","Municipio","Municipality",NA,"Acatlan"
1003,145,"MEX","Mexico",21,"Puebla",1003,"Acatzingo","Municipio","Municipality",NA,NA
1004,145,"MEX","Mexico",21,"Puebla",1004,"Acteopan","Municipio","Municipality",NA,NA
1005,145,"MEX","Mexico",21,"Puebla",1005,"Ahuacatlán","Municipio","Municipality",NA,"Ahuacatlan"
1006,145,"MEX","Mexico",21,"Puebla",1006,"Ahuatlán","Municipio","Municipality",NA,"Ahuatlan"
1007,145,"MEX","Mexico",21,"Puebla",1007,"Ahuazotepec","Municipio","Municipality",NA,NA
1008,145,"MEX","Mexico",21,"Puebla",1008,"Ahuehuetitla","Municipio","Municipality",NA,NA
1009,145,"MEX","Mexico",21,"Puebla",1009,"Ajalpan","Municipio","Municipality",NA,NA
1010,145,"MEX","Mexico",21,"Puebla",1010,"Albino Zertuche","Municipio","Municipality",NA,NA
1011,145,"MEX","Mexico",21,"Puebla",1011,"Aljojuca","Municipio","Municipality",NA,NA
1012,145,"MEX","Mexico",21,"Puebla",1012,"Altepexi","Municipio","Municipality",NA,NA
1013,145,"MEX","Mexico",21,"Puebla",1013,"Amixtlán","Municipio","Municipality",NA,"Amixtlan"
1014,145,"MEX","Mexico",21,"Puebla",1014,"Amozoc","Municipio","Municipality",NA,NA
1015,145,"MEX","Mexico",21,"Puebla",1015,"Aquixtla","Municipio","Municipality",NA,NA
1016,145,"MEX","Mexico",21,"Puebla",1016,"Atempan","Municipio","Municipality",NA,"Atempam"
1017,145,"MEX","Mexico",21,"Puebla",1017,"Atexcal","Municipio","Municipality",NA,NA
1018,145,"MEX","Mexico",21,"Puebla",1018,"Atlixco","Municipio","Municipality",NA,NA
1019,145,"MEX","Mexico",21,"Puebla",1019,"Atoyatempan","Municipio","Municipality",NA,"Atoyatempa"
1020,145,"MEX","Mexico",21,"Puebla",1020,"Atzala","Municipio","Municipality",NA,NA
1021,145,"MEX","Mexico",21,"Puebla",1021,"Atzitzihuacán","Municipio","Municipality",NA,"Atzitzihuacan"
1022,145,"MEX","Mexico",21,"Puebla",1022,"Axutla","Municipio","Municipality",NA,NA
1023,145,"MEX","Mexico",21,"Puebla",1023,"Ayotoxco de Guerrero","Municipio","Municipality",NA,NA
1024,145,"MEX","Mexico",21,"Puebla",1024,"Cañada Morelos","Municipio","Municipality",NA,NA
1025,145,"MEX","Mexico",21,"Puebla",1025,"Calpan","Municipio","Municipality",NA,NA
1026,145,"MEX","Mexico",21,"Puebla",1026,"Caltepec","Municipio","Municipality",NA,NA
1027,145,"MEX","Mexico",21,"Puebla",1027,"Camocuautla","Municipio","Municipality",NA,NA
1028,145,"MEX","Mexico",21,"Puebla",1028,"Caxhuacan","Municipio","Municipality",NA,NA
1029,145,"MEX","Mexico",21,"Puebla",1029,"Chalchicomula de Sesma","Municipio","Municipality",NA,NA
1030,145,"MEX","Mexico",21,"Puebla",1030,"Chapulco","Municipio","Municipality",NA,NA
1031,145,"MEX","Mexico",21,"Puebla",1031,"Chiautla","Municipio","Municipality",NA,NA
1032,145,"MEX","Mexico",21,"Puebla",1032,"Chiautzingo","Municipio","Municipality",NA,NA
1033,145,"MEX","Mexico",21,"Puebla",1033,"Chichiquila","Municipio","Municipality",NA,NA
1034,145,"MEX","Mexico",21,"Puebla",1034,"Chiconcuautla","Municipio","Municipality",NA,NA
1035,145,"MEX","Mexico",21,"Puebla",1035,"Chietla","Municipio","Municipality",NA,NA
1036,145,"MEX","Mexico",21,"Puebla",1036,"Chigmecatitlán","Municipio","Municipality",NA,"Chigmecatitlan"
1037,145,"MEX","Mexico",21,"Puebla",1037,"Chignahuapan","Municipio","Municipality",NA,NA
1038,145,"MEX","Mexico",21,"Puebla",1038,"Chignautla","Municipio","Municipality",NA,NA
1039,145,"MEX","Mexico",21,"Puebla",1039,"Chila de la Sal","Municipio","Municipality",NA,NA
1040,145,"MEX","Mexico",21,"Puebla",1040,"Chila","Municipio","Municipality",NA,NA
1041,145,"MEX","Mexico",21,"Puebla",1041,"Chilchotla","Municipio","Municipality",NA,NA
1042,145,"MEX","Mexico",21,"Puebla",1042,"Chinantla","Municipio","Municipality",NA,NA
1043,145,"MEX","Mexico",21,"Puebla",1043,"Coatepec","Municipio","Municipality",NA,NA
1044,145,"MEX","Mexico",21,"Puebla",1044,"Coatzingo","Municipio","Municipality",NA,NA
1045,145,"MEX","Mexico",21,"Puebla",1045,"Cohetzala","Municipio","Municipality",NA,NA
1046,145,"MEX","Mexico",21,"Puebla",1046,"Cohuecán","Municipio","Municipality",NA,"Cohuecan"
1047,145,"MEX","Mexico",21,"Puebla",1047,"Coronango","Municipio","Municipality",NA,NA
1048,145,"MEX","Mexico",21,"Puebla",1048,"Coxcatlán","Municipio","Municipality",NA,"Coxcatlan"
1049,145,"MEX","Mexico",21,"Puebla",1049,"Coyomeapan","Municipio","Municipality",NA,NA
1050,145,"MEX","Mexico",21,"Puebla",1050,"Coyotepec","Municipio","Municipality",NA,NA
1051,145,"MEX","Mexico",21,"Puebla",1051,"Cuapiaxtla de Madero","Municipio","Municipality",NA,NA
1052,145,"MEX","Mexico",21,"Puebla",1052,"Cuautempan","Municipio","Municipality",NA,NA
1053,145,"MEX","Mexico",21,"Puebla",1053,"Cuautinchán","Municipio","Municipality",NA,"Cuautinchan"
1054,145,"MEX","Mexico",21,"Puebla",1054,"Cuautlancingo","Municipio","Municipality",NA,NA
1055,145,"MEX","Mexico",21,"Puebla",1055,"Cuayuca de Andrade","Municipio","Municipality",NA,NA
1056,145,"MEX","Mexico",21,"Puebla",1056,"Cuetzalan del Progreso","Municipio","Municipality",NA,NA
1057,145,"MEX","Mexico",21,"Puebla",1057,"Cuyoaco","Municipio","Municipality",NA,NA
1058,145,"MEX","Mexico",21,"Puebla",1058,"Domingo Arenas","Municipio","Municipality",NA,NA
1059,145,"MEX","Mexico",21,"Puebla",1059,"Eloxochitlán","Municipio","Municipality",NA,"Eloxochitlan"
1060,145,"MEX","Mexico",21,"Puebla",1060,"Epatlán","Municipio","Municipality",NA,"Epatlan"
1061,145,"MEX","Mexico",21,"Puebla",1061,"Esperanza","Municipio","Municipality",NA,NA
1062,145,"MEX","Mexico",21,"Puebla",1062,"Francisco Z. Mena","Municipio","Municipality",NA,NA
1063,145,"MEX","Mexico",21,"Puebla",1063,"General Felipe Angeles","Municipio","Municipality",NA,NA
1064,145,"MEX","Mexico",21,"Puebla",1064,"Guadalupe Victoria","Municipio","Municipality",NA,NA
1065,145,"MEX","Mexico",21,"Puebla",1065,"Guadalupe","Municipio","Municipality",NA,NA
1066,145,"MEX","Mexico",21,"Puebla",1066,"Hermenegildo Galeana","Municipio","Municipality",NA,NA
1067,145,"MEX","Mexico",21,"Puebla",1067,"Honey","Municipio","Municipality",NA,"Chila Honey"
1068,145,"MEX","Mexico",21,"Puebla",1068,"Huaquechula","Municipio","Municipality",NA,NA
1069,145,"MEX","Mexico",21,"Puebla",1069,"Huatlatlauca","Municipio","Municipality",NA,NA
1070,145,"MEX","Mexico",21,"Puebla",1070,"Huauchinango","Municipio","Municipality",NA,NA
1071,145,"MEX","Mexico",21,"Puebla",1071,"Huehuetlán el Chico","Municipio","Municipality",NA,"Huehuetlan el Chico"
1072,145,"MEX","Mexico",21,"Puebla",1072,"Huehuetlán el Grande","Municipio","Municipality",NA,"Huehuetlan el Grande"
1073,145,"MEX","Mexico",21,"Puebla",1073,"Huehuetla","Municipio","Municipality",NA,NA
1074,145,"MEX","Mexico",21,"Puebla",1074,"Huejotzingo","Municipio","Municipality",NA,NA
1075,145,"MEX","Mexico",21,"Puebla",1075,"Hueyapan","Municipio","Municipality",NA,NA
1076,145,"MEX","Mexico",21,"Puebla",1076,"Hueytamalco","Municipio","Municipality",NA,NA
1077,145,"MEX","Mexico",21,"Puebla",1077,"Hueytlalpan","Municipio","Municipality",NA,NA
1078,145,"MEX","Mexico",21,"Puebla",1078,"Huitzilan de Serdán","Municipio","Municipality",NA,"Huitzilan de Serdan"
1079,145,"MEX","Mexico",21,"Puebla",1079,"Huitziltepec","Municipio","Municipality",NA,NA
1080,145,"MEX","Mexico",21,"Puebla",1080,"Ignacio Allende","Municipio","Municipality",NA,NA
1081,145,"MEX","Mexico",21,"Puebla",1081,"Ixcamilpa de Guerrero","Municipio","Municipality",NA,NA
1082,145,"MEX","Mexico",21,"Puebla",1082,"Ixcaquixtla","Municipio","Municipality",NA,NA
1083,145,"MEX","Mexico",21,"Puebla",1083,"Ixtacamaxtitlán","Municipio","Municipality",NA,"Ixtacamaxtitlan"
1084,145,"MEX","Mexico",21,"Puebla",1084,"Ixtepec","Municipio","Municipality",NA,NA
1085,145,"MEX","Mexico",21,"Puebla",1085,"Izúcar de Matamoros","Municipio","Municipality",NA,"Izucar de Matamoros"
1086,145,"MEX","Mexico",21,"Puebla",1086,"Jolalpan","Municipio","Municipality",NA,NA
